fold,model,recall_pos,f1_pos,pr_auc,bal_acc,roc_auc,brier
1,logreg,1.0,1.0,1.0,1.0,1.0,0.02438086472890072
1,svm_rbf,1.0,0.9090909090909091,0.71,0.9,0.8,0.17196995992158054
1,rf,0.4,0.5,0.81,0.6000000000000001,0.8400000000000001,0.201375625
1,xgb,0.4,0.5,0.7392857142857143,0.6000000000000001,0.64,0.3041280700064566
2,logreg,0.4,0.4444444444444444,0.7453968253968253,0.5,0.64,0.3003439427197277
2,svm_rbf,0.4,0.5714285714285714,0.7611111111111111,0.7,0.64,0.24541753647577508
2,rf,0.6,0.6666666666666666,0.75,0.7,0.6000000000000001,0.26256625
2,xgb,0.4,0.5,0.7644444444444445,0.6000000000000001,0.68,0.32305037302937045
3,logreg,0.75,0.6666666666666666,0.6041666666666666,0.675,0.65,0.28194233256766144
3,svm_rbf,1.0,0.8888888888888888,1.0,0.9,1.0,0.0983707578250806
3,rf,1.0,0.8,0.95,0.8,0.9500000000000001,0.13593680555555557
3,xgb,1.0,0.8,0.95,0.8,0.9500000000000001,0.15191050211587587
4,logreg,0.75,0.8571428571428571,0.8611111111111112,0.875,0.75,0.13848326693454996
4,svm_rbf,0.75,0.6666666666666666,0.8611111111111112,0.675,0.75,0.21844783260128797
4,rf,0.75,0.6666666666666666,0.875,0.675,0.8,0.2043875
4,xgb,0.75,0.6666666666666666,0.8611111111111112,0.675,0.75,0.2971520023700789
5,logreg,0.8,0.8,0.7861904761904761,0.8,0.8,0.17210537775967502
5,svm_rbf,0.8,0.7272727272727273,0.925,0.7,0.88,0.16718383764831424
5,rf,0.8,0.7272727272727273,0.7644444444444445,0.7,0.68,0.23811500000000002
5,xgb,0.6,0.6,0.7892857142857141,0.6,0.72,0.29977114853774495
