fold,model,recall_pos,f1_pos,pr_auc,bal_acc,roc_auc,brier
1,logreg,1.0,1.0,1.0,1.0,1.0,0.0033983339735050876
1,svm_rbf,1.0,0.9090909090909091,0.71,0.9,0.8,0.15468967556066526
1,rf,0.8,0.8,0.7683333333333333,0.8,0.76,0.17755749999999998
1,xgb,0.6,0.6666666666666666,0.835,0.7,0.8,0.20110956184958692
2,logreg,0.6,0.6666666666666666,0.7642857142857142,0.7,0.6400000000000001,0.2909397620700913
2,svm_rbf,0.6,0.6,0.75,0.6,0.6000000000000001,0.2952849997176516
2,rf,0.6,0.6666666666666666,0.8142857142857143,0.7,0.68,0.25200249999999996
2,xgb,0.4,0.4444444444444444,0.7783333333333333,0.5,0.72,0.3384738221694699
3,logreg,0.75,0.6666666666666666,0.6220238095238095,0.675,0.7,0.2738192143256551
3,svm_rbf,1.0,0.8888888888888888,1.0,0.9,1.0,0.11281035718721213
3,rf,1.0,0.8,0.95,0.8,0.9500000000000001,0.15423194444444446
3,xgb,1.0,0.8888888888888888,1.0,0.9,1.0,0.1387040909317411
4,logreg,0.75,0.75,0.8928571428571428,0.775,0.85,0.17076323150140535
4,svm_rbf,0.75,0.6666666666666666,0.9166666666666666,0.675,0.9,0.20537002860323617
4,rf,0.75,0.6666666666666666,0.8928571428571428,0.675,0.85,0.20924166666666666
4,xgb,0.75,0.6,0.8928571428571428,0.575,0.85,0.32270496738829596
5,logreg,0.8,0.8,0.8766666666666667,0.8,0.8800000000000001,0.15481474870334078
5,svm_rbf,0.8,0.7272727272727273,0.925,0.7,0.88,0.15140764722995662
5,rf,0.8,0.7272727272727273,0.911111111111111,0.7,0.8400000000000001,0.18927624999999998
5,xgb,0.6,0.6666666666666666,0.885,0.7,0.8400000000000001,0.19698665087196715
