fold,model,recall_pos,f1_pos,pr_auc,bal_acc,roc_auc,brier
1,logreg,1.0,1.0,1.0,1.0,1.0,0.015259253666251915
1,svm_rbf,1.0,0.7692307692307693,0.6595238095238095,0.7,0.72,0.21290863876137514
1,rf,0.6,0.6,0.8083333333333333,0.6,0.76,0.2006425
1,xgb,0.8,0.7272727272727273,0.8761904761904762,0.7,0.84,0.17530959385070238
2,logreg,0.6,0.6,0.7892857142857141,0.6,0.72,0.28371231028032334
2,svm_rbf,0.4,0.5,0.7642857142857142,0.6000000000000001,0.6400000000000001,0.25069385430074387
2,rf,0.6,0.6666666666666666,0.8142857142857143,0.7,0.68,0.25541187499999995
2,xgb,0.6,0.75,0.8583333333333332,0.8,0.8,0.22150328376912204
3,logreg,0.75,0.6666666666666666,0.6458333333333333,0.675,0.75,0.25593162863672
3,svm_rbf,1.0,0.8,1.0,0.8,1.0,0.14550131650145742
3,rf,1.0,0.8888888888888888,1.0,0.9,1.0,0.13136944444444443
3,xgb,1.0,0.8888888888888888,1.0,0.9,1.0,0.12260561693803781
4,logreg,0.75,0.8571428571428571,0.875,0.875,0.8,0.13578621557654472
4,svm_rbf,0.75,0.6666666666666666,0.875,0.675,0.8,0.22463439445845795
4,rf,0.75,0.6666666666666666,0.8928571428571428,0.675,0.8500000000000001,0.2038201388888889
4,xgb,0.75,0.6,0.875,0.575,0.8,0.3266742992202041
5,logreg,0.8,0.8,0.8528571428571428,0.8,0.8400000000000001,0.17210895711207874
5,svm_rbf,0.8,0.7272727272727273,0.925,0.7,0.88,0.180819907317892
5,rf,0.8,0.7272727272727273,0.8444444444444443,0.7,0.76,0.22833937499999996
5,xgb,0.6,0.6,0.8392857142857142,0.6,0.76,0.2981385065853897
