label_col,method,n,seed_mean,seed_std,seed_median,fold_id_mean,fold_id_std,fold_id_median,n_train_real_mean,n_train_real_std,n_train_real_median,n_test_real_mean,n_test_real_std,n_test_real_median,y_pos_train_real_mean,y_pos_train_real_std,y_pos_train_real_median,y_pos_test_real_mean,y_pos_test_real_std,y_pos_test_real_median,pls_n_components_mean,pls_n_components_std,pls_n_components_median,r2_train_mean,r2_train_std,r2_train_median,q2_test_mean,q2_test_std,q2_test_median,roc_auc_test_mean,roc_auc_test_std,roc_auc_test_median,pr_auc_test_mean,pr_auc_test_std,pr_auc_test_median,real_vs_synth_auc_mean,real_vs_synth_auc_std,real_vs_synth_auc_median,knn_domain_overlap_mean,knn_domain_overlap_std,knn_domain_overlap_median,dist_rr_median_mean,dist_rr_median_std,dist_rr_median_median,dist_rs_median_mean,dist_rs_median_std,dist_rs_median_median,dist_rr_q25_mean,dist_rr_q25_std,dist_rr_q25_median,dist_rr_q75_mean,dist_rr_q75_std,dist_rr_q75_median,dist_rs_q25_mean,dist_rs_q25_std,dist_rs_q25_median,dist_rs_q75_mean,dist_rs_q75_std,dist_rs_q75_median,dist_wasserstein_rr_rs_mean,dist_wasserstein_rr_rs_std,dist_wasserstein_rr_rs_median,gen_pca_dims_mean,gen_pca_dims_std,gen_pca_dims_median,gen_pca_var_cum_mean,gen_pca_var_cum_std,gen_pca_var_cum_median,n_synth_mean,n_synth_std,n_synth_median
y_anamnes_H_vs_path,baseline,150,2.0,1.4189513095212065,2.0,14.5,8.68443798338432,14.5,12.0,0.0,12.0,6.0,0.0,6.0,4.666666666666667,0.47298376984040214,5.0,2.3333333333333335,0.4729837698404021,2.0,2.0,0.0,2.0,0.40640150998212154,0.09154199247068637,0.3985942132974957,-1.114150758843198,1.8380120782623037,-0.4538986598419542,0.41833333333333333,0.20911746541723975,0.4444444444444444,0.5115,0.16962024657175429,0.4666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
y_anamnes_H_vs_path,classic,150,2.0,1.4189513095212065,2.0,14.5,8.68443798338432,14.5,12.0,0.0,12.0,6.0,0.0,6.0,4.666666666666667,0.47298376984040214,5.0,2.3333333333333335,0.4729837698404021,2.0,2.0,0.0,2.0,0.4032564486666192,0.09647563005454057,0.3986342060206995,-1.1637408542451848,2.0125355280265733,-0.4225431274370949,0.428425925925926,0.21383026901047825,0.4444444444444445,0.520685185185185,0.17270191808194635,0.4777777777777778,0.08996825396825396,0.02749122772080105,0.08726190476190476,0.299031746031746,0.004238551857456925,0.30000000000000004,14.205517482757568,2.52032697342556,13.946718215942383,13.036625957489013,2.453340678772879,12.793365001678467,8.623295497894286,1.4000757818229692,8.547758102416992,21.976508585611978,3.422321584241142,22.733013153076172,7.318614981969198,1.1351193906269723,7.193891763687134,21.041086247762046,3.286805316175437,21.142964363098145,1.4663058370671236,0.3374384180995079,1.4176568903155897,,,,,,,72.0,0.0,72.0
y_anamnes_H_vs_path,vae,150,2.0,1.4189513095212065,2.0,14.5,8.68443798338432,14.5,12.0,0.0,12.0,6.0,0.0,6.0,4.666666666666667,0.47298376984040214,5.0,2.3333333333333335,0.4729837698404021,2.0,2.0,0.0,2.0,0.19954745638053153,0.044304463470599235,0.19721885141302797,-0.9957535864961969,1.826321848439254,-0.4461155900365066,0.4212962962962963,0.21562654668171766,0.4444444444444444,0.5118703703703704,0.17239139674732687,0.4777777777777778,0.21644444444444447,0.12021585524319099,0.2,0.3161111111111111,0.045332752112780636,0.3125,14.205517482757568,2.52032697342556,13.946718215942383,8.783963804244996,1.3998003174156128,8.78147554397583,8.623295497894286,1.4000757818229692,8.547758102416992,21.976508585611978,3.422321584241142,22.733013153076172,6.207835799853007,1.185591135109671,6.149396181106567,14.205167236328125,2.341674265695065,14.377132415771484,5.641997006859141,0.9925163625109453,5.875433341722294,3.34,0.6220770577443056,3.0,0.9611877814928691,0.006511494698819388,0.9608823657035828,12.0,0.0,12.0
y_healthy_vs_any,baseline,150,2.0,1.4189513095212065,2.0,14.5,8.68443798338432,14.5,12.0,0.0,12.0,6.0,0.0,6.0,10.0,0.0,10.0,5.0,0.0,5.0,2.0,0.0,2.0,0.5837533126304302,0.15020310140007093,0.6172082560645735,-1.024870372076025,2.332978862473719,-0.17104119845320265,0.7773333333333332,0.22529523260480216,0.8,0.9574222222222223,0.04749370485647843,0.9666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
y_healthy_vs_any,classic,150,2.0,1.4189513095212065,2.0,14.5,8.68443798338432,14.5,12.0,0.0,12.0,6.0,0.0,6.0,10.0,0.0,10.0,5.0,0.0,5.0,2.0,0.0,2.0,0.5840915391303605,0.15154332946291196,0.6124226077789383,-1.0450312548849425,2.3593973654957074,-0.18315564316823563,0.7706666666666665,0.2239207274238416,0.8,0.9561555555555556,0.04772956483859694,0.9666666666666666,0.09158412698412698,0.027858173814711826,0.08785714285714286,0.299,0.004204062203016644,0.30000000000000004,14.196835918426514,2.2123599169672863,13.668678283691406,13.07869036356608,2.204145075595788,12.805973052978516,8.564885590871175,1.3363128532934068,8.563261032104492,21.893683134714763,3.342839839736733,21.94858741760254,7.265272324879964,1.0939447298480005,7.194383859634399,21.088942317962648,3.2449258596055923,20.96457862854004,1.4355325278427014,0.31828057740965787,1.4086850619370526,,,,,,,72.0,0.0,72.0
y_healthy_vs_any,vae,150,2.0,1.4189513095212065,2.0,14.5,8.68443798338432,14.5,12.0,0.0,12.0,6.0,0.0,6.0,10.0,0.0,10.0,5.0,0.0,5.0,2.0,0.0,2.0,0.2906080020713607,0.08138744351060186,0.2973125050403451,-0.8911342705765928,2.060306085958525,-0.21185492015389273,0.7733333333333331,0.2289944950150627,0.8,0.9564444444444447,0.04866551233142153,0.9666666666666666,0.22677777777777777,0.11617661005057622,0.2,0.31649999999999995,0.043106768752763765,0.31666666666666665,14.196835918426514,2.2123599169672863,13.668678283691406,8.785720640818278,1.4269290133272798,8.722312450408936,8.564885590871175,1.3363128532934068,8.563261032104492,21.893683134714763,3.342839839736733,21.94858741760254,6.243975629806519,1.2809572589415215,6.219597339630127,14.334148852030436,2.2200924485384617,14.548265933990479,5.6393324793629365,0.8873913604642898,5.913974371522363,3.3133333333333335,0.5451022521732825,3.0,0.9620993133385977,0.006867278307450145,0.9609096646308899,12.0,0.0,12.0
y_parodont_H_vs_path,baseline,150,2.0,1.4189513095212065,2.0,14.5,8.68443798338432,14.5,12.0,0.0,12.0,6.0,0.0,6.0,4.666666666666667,0.47298376984040214,5.0,2.3333333333333335,0.4729837698404021,2.0,2.0,0.0,2.0,0.4879549217012423,0.11301307005508711,0.47942993805190837,-1.0126429892637725,1.3118090977722412,-0.45121725338033025,0.5436111111111112,0.21712454486789712,0.5555555555555556,0.6017037037037037,0.19445051302628316,0.6333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
y_parodont_H_vs_path,classic,150,2.0,1.4189513095212065,2.0,14.5,8.68443798338432,14.5,12.0,0.0,12.0,6.0,0.0,6.0,4.666666666666667,0.47298376984040214,5.0,2.3333333333333335,0.4729837698404021,2.0,2.0,0.0,2.0,0.48941585802468923,0.11092011356363846,0.4799697487748454,-1.018655161536749,1.3254162703567276,-0.4955949649235153,0.5444444444444444,0.21962619551237667,0.5555555555555556,0.6036296296296296,0.19553728969786227,0.6333333333333333,0.09166666666666665,0.028095197469243854,0.09166666666666665,0.29893650793650794,0.004348783706609995,0.30000000000000004,14.125079212188721,2.44212009589135,13.668678283691406,13.009153474171956,2.3362296876080455,12.638595581054688,8.684464807510375,1.4465487766265313,8.575905323028564,21.773692048390707,3.4160643197311087,21.832985877990723,7.270182253519694,1.0791827690969487,7.155769348144531,20.873903878529866,3.2159718221326568,20.61138916015625,1.4605681156991461,0.3450472204637078,1.43511428887722,,,,,,,72.0,0.0,72.0
y_parodont_H_vs_path,vae,150,2.0,1.4189513095212065,2.0,14.5,8.68443798338432,14.5,12.0,0.0,12.0,6.0,0.0,6.0,4.666666666666667,0.47298376984040214,5.0,2.3333333333333335,0.4729837698404021,2.0,2.0,0.0,2.0,0.23582850344668485,0.0581877583097156,0.22714953574963492,-0.8756803183376917,1.0821584164350568,-0.45951260866857535,0.5494444444444444,0.21707355816516827,0.5555555555555556,0.6072222222222223,0.1960187150442773,0.6388888888888888,0.23388888888888895,0.11448774909576641,0.2333333333333333,0.31500000000000006,0.04443279116428282,0.3166666666666667,14.125079212188721,2.44212009589135,13.668678283691406,8.812207225163778,1.513128171379157,8.622207164764404,8.684464807510375,1.4465487766265313,8.575905323028564,21.773692048390707,3.4160643197311087,21.832985877990723,6.2555385653177895,1.271770695448204,6.323595762252808,14.162123266855875,2.299832981966036,14.247035026550293,5.636742573100508,0.9363042195437674,5.8606171942871015,3.32,0.582980078400695,3.0,0.9608835570017497,0.006306833139874805,0.9604111313819885,12.0,0.0,12.0
