fold,model,recall_pos,f1_pos,pr_auc,bal_acc,roc_auc,brier
1,logreg,1.0,1.0,1.0,1.0,1.0,0.012173639761542992
1,svm_rbf,1.0,0.9090909090909091,0.71,0.9,0.8,0.1901137926823653
1,rf,0.4,0.5,0.7595238095238095,0.6000000000000001,0.76,0.214910625
1,xgb,0.4,0.4444444444444444,0.7592857142857143,0.5,0.68,0.3049899838507629
2,logreg,0.6,0.6,0.7453968253968253,0.6,0.64,0.2826876488225872
2,svm_rbf,0.6,0.6666666666666666,0.7611111111111111,0.7,0.64,0.23624673874768504
2,rf,0.6,0.6666666666666666,0.7888888888888888,0.7,0.6,0.2665350000000001
2,xgb,0.6,0.75,0.8111111111111111,0.8,0.6799999999999999,0.21991864166380806
3,logreg,0.75,0.6666666666666666,0.6041666666666666,0.675,0.65,0.26719520896224913
3,svm_rbf,1.0,0.8888888888888888,1.0,0.9,1.0,0.12504857430226868
3,rf,1.0,0.8,1.0,0.8,1.0,0.12864027777777776
3,xgb,1.0,0.8,1.0,0.8,1.0,0.14958826678779602
4,logreg,0.75,0.8571428571428571,0.875,0.875,0.8,0.12918439312799146
4,svm_rbf,0.75,0.6666666666666666,0.9166666666666666,0.675,0.9,0.23014292301324954
4,rf,0.75,0.6666666666666666,0.8928571428571428,0.675,0.85,0.16414652777777775
4,xgb,0.75,0.6666666666666666,0.8303571428571428,0.675,0.8,0.29788946352055706
5,logreg,0.8,0.8,0.8528571428571428,0.8,0.8400000000000001,0.1605053483808012
5,svm_rbf,0.8,0.8,0.925,0.8,0.88,0.16180827956358185
5,rf,0.8,0.7272727272727273,0.8711111111111112,0.7,0.8,0.19728125000000002
5,xgb,0.6,0.75,0.8583333333333332,0.8,0.8,0.20033627778039662
