fold,model,recall_pos,f1_pos,pr_auc,bal_acc,roc_auc,brier
1,logreg,1.0,1.0,1.0,1.0,1.0,0.006375645534890081
1,svm_rbf,0.8,0.7272727272727273,0.6861904761904761,0.7,0.76,0.18491264859398968
1,rf,0.6,0.6,0.7416666666666667,0.6,0.7200000000000001,0.206035625
1,xgb,0.8,0.7272727272727273,0.7783333333333333,0.7,0.72,0.27391004228801596
2,logreg,0.6,0.6,0.7453968253968253,0.6,0.64,0.3112782764364431
2,svm_rbf,0.4,0.5,0.75,0.6000000000000001,0.6000000000000001,0.25408246508885995
2,rf,0.6,0.6666666666666666,0.7888888888888888,0.7,0.6,0.26099875000000006
2,xgb,0.4,0.5,0.7944444444444445,0.6000000000000001,0.72,0.2709869604027484
3,logreg,0.75,0.6666666666666666,0.6041666666666666,0.675,0.65,0.28998997771325463
3,svm_rbf,1.0,0.8,1.0,0.8,1.0,0.12585331515902523
3,rf,1.0,0.8,0.9166666666666666,0.8,0.9,0.15360833333333335
3,xgb,1.0,0.8,0.6791666666666667,0.8,0.8,0.17826105643677068
4,logreg,0.75,0.8571428571428571,0.8928571428571428,0.875,0.85,0.13047108481774694
4,svm_rbf,0.75,0.6666666666666666,0.9166666666666666,0.675,0.9,0.20816646052329088
4,rf,0.75,0.6666666666666666,0.8928571428571428,0.675,0.85,0.20034027777777774
4,xgb,0.75,0.6666666666666666,0.875,0.675,0.8,0.3009756132884713
5,logreg,0.8,0.8,0.8528571428571428,0.8,0.8400000000000001,0.1777057982891873
5,svm_rbf,0.8,0.7272727272727273,0.925,0.7,0.88,0.16890302219619197
5,rf,0.8,0.6666666666666666,0.8711111111111112,0.6000000000000001,0.8,0.22317874999999998
5,xgb,0.6,0.6,0.8392857142857142,0.6,0.76,0.27627480703770774
