outer_fold,model,noise_std,noise_med,shift,mixup,p_apply,score,qc_auc,mmd2,knn_overlap,skipped
2,logreg,0.0,0.03,1.0,0.2,0.5,,0.7276371379576763,0.0038190036591494447,0.9824561403508771,True
2,logreg,0.0,0.03,1.0,0.4,0.5,,0.7433915616107938,0.0037588657290932304,0.9649122807017544,True
2,logreg,0.0,0.03,1.0,0.6,0.5,,0.743932387359376,0.0037270045419763864,0.9573934837092731,True
2,logreg,0.0,0.03,2.0,0.0,0.5,,0.8833026174458704,0.003723479999769186,0.9706766917293234,True
2,logreg,0.0,0.03,2.0,0.2,0.5,,0.755933819511184,0.0037893249961620246,0.9593984962406015,True
2,logreg,0.0,0.03,2.0,0.4,0.5,,0.7571251436862834,0.0036604450131805244,0.9578947368421052,True
2,logreg,0.0,0.03,2.0,0.6,0.5,,0.7582761414815234,0.0036945238309014083,0.9453634085213033,True
2,logreg,0.0,0.03,4.0,0.0,0.5,,0.9162326869806092,0.003841583162734752,0.849624060150376,True
2,logreg,0.0,0.03,4.0,0.2,0.5,,0.7776863210658225,0.003876612509588595,0.8721804511278195,True
2,logreg,0.0,0.03,4.0,0.4,0.5,,0.778402773851923,0.004126802964644627,0.8761904761904762,True
2,logreg,0.0,0.03,4.0,0.6,0.5,,0.7765021576497635,0.003972444887866855,0.8521303258145363,True
2,logreg,0.005,0.0,0.0,0.0,0.5,,0.8664458137825767,9.053446197171411e-07,1.0,True
2,logreg,0.005,0.0,0.0,0.2,0.5,,0.6823053875289729,0.001688495069324114,0.9736842105263158,True
2,logreg,0.005,0.0,0.0,0.4,0.5,,0.677062581265193,0.0021743218012684196,0.9443609022556391,True
2,logreg,0.005,0.0,0.0,0.6,0.5,,0.6818361693707953,0.0017396034722743092,0.9338345864661655,True
2,logreg,0.005,0.0,1.0,0.0,0.5,,0.8259381536548138,0.003846057797099789,1.0,True
2,logreg,0.005,0.0,1.0,0.2,0.5,,0.7166947443797462,0.0037994746679745894,0.9784461152882206,True
2,logreg,0.005,0.0,1.0,0.4,0.5,,0.6994139484048467,0.003814506646494964,0.9654135338345865,True
2,logreg,0.005,0.0,1.0,0.6,0.5,,0.715117116098517,0.003798687634736675,0.9583959899749374,True
2,logreg,0.005,0.0,2.0,0.0,0.5,,0.8378268980722483,0.0036953537036956696,0.9781954887218045,True
2,logreg,0.005,0.0,2.0,0.2,0.5,,0.7333031827689525,0.0037563040162715833,0.9674185463659147,True
2,logreg,0.005,0.0,2.0,0.4,0.5,,0.7234379181035294,0.0037290542645727065,0.9458646616541353,True
2,logreg,0.005,0.0,2.0,0.6,0.5,,0.7219296361203761,0.0038441249946956635,0.9443609022556391,True
2,logreg,0.005,0.0,4.0,0.0,0.5,,0.8734207699700378,0.0036549358560953316,0.8548872180451128,True
2,logreg,0.005,0.0,4.0,0.2,0.5,,0.7354208830346542,0.003700604735419999,0.8867167919799499,True
2,logreg,0.005,0.0,4.0,0.4,0.5,,0.7441129138636063,0.003734510464179941,0.8716791979949875,True
2,logreg,0.005,0.0,4.0,0.6,0.5,,0.7454704430248553,0.0036213480766478234,0.8631578947368421,True
2,logreg,0.01,0.0,0.0,0.0,0.5,,0.937534060715699,4.09640653864507e-06,1.0,True
2,logreg,0.01,0.0,0.0,0.2,0.5,,0.7260263440556278,0.0015415563212652916,0.9714285714285714,True
2,logreg,0.01,0.0,0.0,0.4,0.5,,0.7231460229521172,0.001394864840541965,0.9451127819548872,True
2,logreg,0.01,0.0,0.0,0.6,0.5,,0.7221872350048052,0.001561199132880109,0.9390977443609022,True
2,logreg,0.01,0.0,1.0,0.0,0.5,,0.8551529198937192,0.003734214806799363,1.0,True
2,logreg,0.01,0.0,1.0,0.2,0.5,,0.7472647784875723,0.0037801352997526294,0.9784461152882206,True
2,logreg,0.01,0.0,1.0,0.4,0.5,,0.7446088906476718,0.003819226693865696,0.9689223057644111,True
2,logreg,0.01,0.0,1.0,0.6,0.5,,0.7563457515970378,0.003799710968158454,0.9558897243107769,True
2,logreg,0.01,0.0,2.0,0.0,0.5,,0.9000022612923285,0.0037857782216084157,0.975187969924812,True
2,logreg,0.01,0.0,2.0,0.2,0.5,,0.7706318427648068,0.0036274321969547163,0.9604010025062657,True
2,logreg,0.01,0.0,2.0,0.4,0.5,,0.7759455028548815,0.0037462101087963884,0.9553884711779449,True
2,logreg,0.01,0.0,2.0,0.6,0.5,,0.7644946953850793,0.0037037788787885884,0.9403508771929825,True
2,logreg,0.01,0.0,4.0,0.0,0.5,,0.9250178076770875,0.004287346847397844,0.8511278195488722,True
2,logreg,0.01,0.0,4.0,0.2,0.5,,0.7895837337705165,0.004040677444024254,0.8802005012531329,True
2,logreg,0.01,0.0,4.0,0.4,0.5,,0.7816609192153317,0.003665106501057558,0.881203007518797,True
2,logreg,0.01,0.0,4.0,0.6,0.5,,0.7906065916671378,0.00401644753232544,0.856140350877193,True
2,logreg,0.02,0.0,0.0,0.0,0.5,,0.9829860365198712,2.283473461939245e-05,1.0,True
2,logreg,0.02,0.0,0.0,0.2,0.5,,0.7700423992311607,0.0011037268822853274,0.9676691729323308,True
2,logreg,0.02,0.0,0.0,0.4,0.5,,0.7592221154389733,0.001034775483832906,0.9481203007518797,True
2,logreg,0.02,0.0,0.0,0.6,0.5,,0.7642715812086608,0.002123920896906828,0.9300751879699248,True
2,logreg,0.02,0.0,1.0,0.0,0.5,,0.9171134603425859,0.003833091930899535,1.0,True
2,logreg,0.02,0.0,1.0,0.2,0.5,,0.777740592081708,0.0037824420702916584,0.9784461152882206,True
2,logreg,0.02,0.0,1.0,0.4,0.5,,0.7727582113177681,0.0037883864479051343,0.9714285714285714,True
2,logreg,0.02,0.0,1.0,0.6,0.5,,0.7674441743456385,0.0037705730532739956,0.9548872180451128,True
2,logreg,0.02,0.0,2.0,0.0,0.5,,0.951131211487365,0.003707505323018223,0.9781954887218045,True
2,logreg,0.02,0.0,2.0,0.2,0.5,,0.8046284885145194,0.0037280653557094645,0.9598997493734336,True
2,logreg,0.02,0.0,2.0,0.4,0.5,,0.8075089980590574,0.003725903815132714,0.9473684210526315,True
2,logreg,0.02,0.0,2.0,0.6,0.5,,0.8033874159081915,0.003889297097568578,0.9403508771929825,True
2,logreg,0.02,0.0,4.0,0.0,0.5,,0.9675809825315167,0.004023511154692239,0.850375939849624,True
2,logreg,0.02,0.0,4.0,0.2,0.5,,0.8179949874686717,0.0041182500439092,0.8706766917293233,True
2,logreg,0.02,0.0,4.0,0.4,0.5,,0.8168835622891816,0.004089970374909324,0.8726817042606516,True
2,logreg,0.02,0.0,4.0,0.6,0.5,,0.8221229766144684,0.003918938558659768,0.8611528822055138,True
2,svm_rbf,0.0,0.0,0.0,0.0,0.5,0.8238593893342184,,,,False
2,svm_rbf,0.0,0.0,0.0,0.2,0.5,0.8269331329461721,,,,False
2,svm_rbf,0.0,0.0,0.0,0.4,0.5,0.8363623930068399,,,,False
2,svm_rbf,0.0,0.0,0.0,0.6,0.5,0.8365057105076126,,,,False
2,svm_rbf,0.0,0.0,1.0,0.0,0.5,,0.8921680140200126,1.8634568969222443e-05,1.0,True
2,svm_rbf,0.0,0.0,1.0,0.2,0.5,,0.7015614223528747,0.0008065588833776616,0.9699248120300752,True
2,svm_rbf,0.0,0.0,1.0,0.4,0.5,,0.6954723274351291,0.0018422026584636875,0.9571428571428572,True
2,svm_rbf,0.0,0.0,1.0,0.6,0.5,,0.7047933744134773,0.002043394094994211,0.9488721804511279,True
2,svm_rbf,0.0,0.0,2.0,0.0,0.5,,0.9502131268019673,0.00020291834240726558,0.9428571428571428,True
2,svm_rbf,0.0,0.0,2.0,0.2,0.5,,0.7303380632031207,0.0015168460507990478,0.9338345864661655,True
2,svm_rbf,0.0,0.0,2.0,0.4,0.5,,0.7352139747865906,0.0012177028615856234,0.9338345864661655,True
2,svm_rbf,0.0,0.0,2.0,0.6,0.5,,0.7289954208830347,0.0023134940338833676,0.9075187969924812,True
2,svm_rbf,0.0,0.0,4.0,0.0,0.5,,0.9702097348634744,0.0021337623737820444,0.7368421052631579,True
2,svm_rbf,0.0,0.0,4.0,0.2,0.5,,0.7563581887048447,0.0022422476593382257,0.8240601503759398,True
2,svm_rbf,0.0,0.0,4.0,0.4,0.5,,0.7421685793430945,0.002476833187116112,0.8112781954887218,True
2,svm_rbf,0.0,0.0,4.0,0.6,0.5,,0.7457798631918141,0.002978963190507722,0.7879699248120301,True
2,svm_rbf,0.0,0.005,0.0,0.0,0.5,,0.7409101701622478,7.603044660520197e-08,1.0,True
2,svm_rbf,0.0,0.005,0.0,0.2,0.5,0.8407263182946542,,,,False
2,svm_rbf,0.0,0.005,0.0,0.4,0.5,0.8238593893342184,,,,False
2,svm_rbf,0.0,0.005,0.0,0.6,0.5,0.8302498511374803,,,,False
2,svm_rbf,0.0,0.005,1.0,0.0,0.5,,0.7146147323195207,0.003723836326858576,1.0,True
2,svm_rbf,0.0,0.005,1.0,0.2,0.5,,0.6485348710121168,0.0037599047091059212,0.974937343358396,True
2,svm_rbf,0.0,0.005,1.0,0.4,0.5,,0.6519170105715417,0.0037836001931390584,0.9689223057644111,True
2,svm_rbf,0.0,0.005,1.0,0.6,0.5,,0.646081368835623,0.0038706674675144104,0.9593984962406015,True
2,svm_rbf,0.0,0.005,2.0,0.0,0.5,,0.7469986997569109,0.003661195472581147,0.9759398496240601,True
2,svm_rbf,0.0,0.005,2.0,0.2,0.5,,0.6660749618406919,0.0036801311112555357,0.9674185463659147,True
2,svm_rbf,0.0,0.005,2.0,0.4,0.5,,0.6640865321197731,0.0036709377977290902,0.9503759398496241,True
2,svm_rbf,0.0,0.005,2.0,0.6,0.5,,0.662897846119057,0.003659362962144197,0.9403508771929825,True
2,svm_rbf,0.0,0.005,4.0,0.0,0.5,,0.7631590253830064,0.004007169382788556,0.8473684210526315,True
2,svm_rbf,0.0,0.005,4.0,0.2,0.5,,0.6773158460059925,0.0037775669681947566,0.8872180451127819,True
2,svm_rbf,0.0,0.005,4.0,0.4,0.5,,0.6763269074942997,0.0038054011963679635,0.8786967418546366,True
2,svm_rbf,0.0,0.005,4.0,0.6,0.5,,0.6781351875930428,0.0037013348155727765,0.8701754385964913,True
2,svm_rbf,0.0,0.015,0.0,0.0,0.5,,0.8404002487421562,6.449594498469935e-07,1.0,True
2,svm_rbf,0.0,0.015,0.0,0.2,0.5,,0.6791390129458985,0.0009422059420749473,0.9729323308270676,True
2,svm_rbf,0.0,0.015,0.0,0.4,0.5,,0.687750014133077,0.0018782715821659135,0.9458646616541353,True
2,svm_rbf,0.0,0.015,0.0,0.6,0.5,,0.6770851941884788,0.0017789902828564408,0.9390977443609022,True
2,svm_rbf,0.0,0.015,1.0,0.0,0.5,,0.8028220928260502,0.003845953445354544,1.0,True
2,svm_rbf,0.0,0.015,1.0,0.2,0.5,,0.6960800497484312,0.003751674397662441,0.9804511278195489,True
2,svm_rbf,0.0,0.015,1.0,0.4,0.5,,0.705800591704826,0.003918030491970148,0.9714285714285714,True
2,svm_rbf,0.0,0.015,1.0,0.6,0.5,,0.7014581566698701,0.0037919904110956804,0.9553884711779449,True
2,svm_rbf,0.0,0.015,2.0,0.0,0.5,,0.8201537678783425,0.003690093390877447,0.969172932330827,True
2,svm_rbf,0.0,0.015,2.0,0.2,0.5,,0.7228891778317975,0.0038338929224059903,0.9639097744360903,True
2,svm_rbf,0.0,0.015,2.0,0.4,0.5,,0.7224557634688225,0.0037030281583920743,0.9553884711779449,True
2,svm_rbf,0.0,0.015,2.0,0.6,0.5,,0.7153063108900068,0.003754256108672971,0.9503759398496241,True
2,svm_rbf,0.0,0.015,4.0,0.0,0.5,,0.8660365198711063,0.003799251643148649,0.8593984962406015,True
2,svm_rbf,0.0,0.015,4.0,0.2,0.5,,0.7393849284866302,0.0037630662060004205,0.8771929824561403,True
2,svm_rbf,0.0,0.015,4.0,0.4,0.5,,0.741247102719204,0.0037704111765863857,0.8872180451127819,True
2,svm_rbf,0.0,0.015,4.0,0.6,0.5,,0.7406863022217197,0.004034208598427069,0.8616541353383459,True
2,svm_rbf,0.0,0.03,0.0,0.0,0.5,,0.9258115212844139,3.1519627052833954e-06,1.0,True
2,svm_rbf,0.0,0.03,0.0,0.2,0.5,,0.7161122731641133,0.0012400740523028642,0.969172932330827,True
2,svm_rbf,0.0,0.03,0.0,0.4,0.5,,0.710943524224094,0.0014784579979771895,0.955639097744361,True
2,svm_rbf,0.0,0.03,0.0,0.6,0.5,,0.7135287466787269,0.0018458059102781643,0.9338345864661655,True
2,svm_rbf,0.0,0.03,1.0,0.0,0.5,,0.8423754875911583,0.003837256323773852,1.0,True
2,svm_rbf,0.0,0.03,1.0,0.2,0.5,,0.7468532232837732,0.003801147762471757,0.9819548872180451,True
2,svm_rbf,0.0,0.03,1.0,0.4,0.5,,0.7439395481184163,0.0038376062007015044,0.9649122807017544,True
2,svm_rbf,0.0,0.03,1.0,0.6,0.5,,0.732862230764882,0.0037596253146716663,0.9553884711779449,True
2,svm_rbf,0.0,0.03,2.0,0.0,0.5,,0.8851919271863871,0.003869368873446133,0.975187969924812,True
2,svm_rbf,0.0,0.03,2.0,0.2,0.5,,0.7673296022009912,0.0037107362311237235,0.9624060150375939,True
2,svm_rbf,0.0,0.03,2.0,0.4,0.5,,0.758539958919856,0.003686676130909561,0.9463659147869674,True
2,svm_rbf,0.0,0.03,2.0,0.6,0.5,,0.7587140784291557,0.003821761943276991,0.9358395989974937,True
2,svm_rbf,0.0,0.03,4.0,0.0,0.5,,0.9134309457855164,0.0038254675919817682,0.8661654135338346,True
2,svm_rbf,0.0,0.03,4.0,0.2,0.5,,0.7758976388339269,0.0037410078247597234,0.887719298245614,True
2,svm_rbf,0.0,0.03,4.0,0.4,0.5,,0.7719614826540036,0.0038471142272875625,0.8756892230576441,True
2,svm_rbf,0.0,0.03,4.0,0.6,0.5,,0.771864247083875,0.003807479476220399,0.8526315789473684,True
2,svm_rbf,0.005,0.0,0.0,0.0,0.5,,0.8585086777093109,8.606398240740276e-07,1.0,True
2,svm_rbf,0.005,0.0,0.0,0.2,0.5,,0.6839843970829328,0.0011546388611129998,0.9654135338345865,True
2,svm_rbf,0.005,0.0,0.0,0.4,0.5,,0.6953914862343828,0.0015267190397150188,0.9496240601503759,True
2,svm_rbf,0.005,0.0,0.0,0.6,0.5,,0.6817643733393635,0.0010534954819767517,0.9300751879699248,True
2,svm_rbf,0.005,0.0,1.0,0.0,0.5,,0.8116965345695064,0.0037501507940840284,1.0,True
2,svm_rbf,0.005,0.0,1.0,0.2,0.5,,0.7073194263855127,0.003974986784990087,0.981453634085213,True
2,svm_rbf,0.005,0.0,1.0,0.4,0.5,,0.710234232197034,0.003806135160004498,0.9649122807017544,True
2,svm_rbf,0.005,0.0,1.0,0.6,0.5,,0.7097955414852921,0.0037952351898602465,0.9468671679197995,True
2,svm_rbf,0.005,0.0,2.0,0.0,0.5,,0.8384917180168466,0.003803240477017855,0.9766917293233083,True
2,svm_rbf,0.005,0.0,2.0,0.2,0.5,,0.7307467917915088,0.0038661557006938185,0.9659147869674185,True
2,svm_rbf,0.005,0.0,2.0,0.4,0.5,,0.7277155294250663,0.00393592783285146,0.943358395989975,True
2,svm_rbf,0.005,0.0,2.0,0.6,0.5,,0.7203535153673657,0.003808159699379088,0.9483709273182958,True
2,svm_rbf,0.005,0.0,4.0,0.0,0.5,,0.8581728757985189,0.003719436725694081,0.8639097744360902,True
2,svm_rbf,0.005,0.0,4.0,0.2,0.5,,0.7448968285375092,0.0038879494265469106,0.881203007518797,True
2,svm_rbf,0.005,0.0,4.0,0.4,0.5,,0.7409222303880001,0.003968247428003169,0.8621553884711779,True
2,svm_rbf,0.005,0.0,4.0,0.6,0.5,,0.7405091676559821,0.003871571317100031,0.8481203007518797,True
2,svm_rbf,0.01,0.0,0.0,0.0,0.5,,0.9383616937079542,3.950985849598965e-06,1.0,True
2,svm_rbf,0.01,0.0,0.0,0.2,0.5,,0.731962801741195,0.0015432165124533714,0.9661654135338346,True
2,svm_rbf,0.01,0.0,0.0,0.4,0.5,,0.7236485951721409,0.0017360319756334341,0.943609022556391,True
2,svm_rbf,0.01,0.0,0.0,0.6,0.5,,0.7252269772174798,0.0023109222605697255,0.9263157894736842,True
2,svm_rbf,0.01,0.0,1.0,0.0,0.5,,0.8716931426310136,0.003829291487697839,1.0,True
2,svm_rbf,0.01,0.0,1.0,0.2,0.5,,0.7346071946784254,0.003769543253002272,0.9774436090225563,True
2,svm_rbf,0.01,0.0,1.0,0.4,0.5,,0.7446899202894454,0.003797743368907147,0.968421052631579,True
2,svm_rbf,0.01,0.0,1.0,0.6,0.5,,0.745201349237756,0.0037046888001894818,0.9533834586466166,True
2,svm_rbf,0.01,0.0,2.0,0.0,0.5,,0.9035875402792697,0.0038049758374099074,0.9759398496240601,True
2,svm_rbf,0.01,0.0,2.0,0.2,0.5,,0.7702229257353911,0.003780069672802977,0.9583959899749374,True
2,svm_rbf,0.01,0.0,2.0,0.4,0.5,,0.7643416812708463,0.0037982977921424688,0.9478696741854636,True
2,svm_rbf,0.01,0.0,2.0,0.6,0.5,,0.7693459211939624,0.0037422996482641135,0.943358395989975,True
2,svm_rbf,0.01,0.0,4.0,0.0,0.5,,0.922046469557352,0.0037641489739492773,0.8601503759398497,True
2,svm_rbf,0.01,0.0,4.0,0.2,0.5,,0.780987054101419,0.0037444348617763357,0.8917293233082707,True
2,svm_rbf,0.01,0.0,4.0,0.4,0.5,,0.7799325381121979,0.003997066823717921,0.8796992481203008,True
2,svm_rbf,0.01,0.0,4.0,0.6,0.5,,0.7838506039534927,0.0038248027681422325,0.8576441102756892,True
2,svm_rbf,0.02,0.0,0.0,0.0,0.5,,0.9951563118322122,2.305012974557208e-05,1.0,True
2,svm_rbf,0.02,0.0,0.0,0.2,0.5,,0.7671626434507322,0.0006099760225513062,0.9676691729323308,True
2,svm_rbf,0.02,0.0,0.0,0.4,0.5,,0.7634247272316128,0.0015504801177854688,0.9511278195488722,True
2,svm_rbf,0.02,0.0,0.0,0.6,0.5,,0.7530329583356888,0.0021239132196637645,0.9300751879699248,True
2,svm_rbf,0.02,0.0,1.0,0.0,0.5,,0.8957566849454464,0.003915582590200417,1.0,True
2,svm_rbf,0.02,0.0,1.0,0.2,0.5,,0.7752505323459024,0.003867739357558575,0.9794486215538847,True
2,svm_rbf,0.02,0.0,1.0,0.4,0.5,,0.7845308760623363,0.0037926592923833713,0.9664160401002506,True
2,svm_rbf,0.02,0.0,1.0,0.6,0.5,,0.7764034145514163,0.00388956252302175,0.9619047619047619,True
2,svm_rbf,0.02,0.0,2.0,0.0,0.5,,0.9500107411385605,0.003988003079276714,0.981203007518797,True
2,svm_rbf,0.02,0.0,2.0,0.2,0.5,,0.8007266286015792,0.003833627218346791,0.9624060150375939,True
2,svm_rbf,0.02,0.0,2.0,0.4,0.5,,0.7977221248610248,0.0038251849228008172,0.9543859649122807,True
2,svm_rbf,0.02,0.0,2.0,0.6,0.5,,0.8004409520040704,0.003865313229717282,0.9388471177944863,True
2,svm_rbf,0.02,0.0,4.0,0.0,0.5,,0.96394143252869,0.004113715826137954,0.849624060150376,True
2,svm_rbf,0.02,0.0,4.0,0.2,0.5,,0.8205430870409106,0.003956232651481928,0.9002506265664161,True
2,svm_rbf,0.02,0.0,4.0,0.4,0.5,,0.815186462396593,0.0040503902741211295,0.8676691729323308,True
2,svm_rbf,0.02,0.0,4.0,0.6,0.5,,0.8161908530725309,0.003796686818048567,0.8611528822055138,True
2,rf,0.0,0.0,0.0,0.0,0.5,0.8723990940461045,,,,False
2,rf,0.0,0.0,0.0,0.2,0.5,0.877776109877125,,,,False
2,rf,0.0,0.0,0.0,0.4,0.5,0.8769396713069324,,,,False
2,rf,0.0,0.0,0.0,0.6,0.5,0.8744112161217399,,,,False
2,rf,0.0,0.0,1.0,0.0,0.5,,0.8877675391486234,2.6943319480388084e-05,1.0,True
2,rf,0.0,0.0,1.0,0.2,0.5,,0.6938323251738369,0.0022565109058756416,0.9639097744360903,True
2,rf,0.0,0.0,1.0,0.4,0.5,,0.7033342755384703,0.0016139841260780496,0.9548872180451128,True
2,rf,0.0,0.0,1.0,0.6,0.5,,0.701346599581661,0.0016088721931242222,0.9421052631578948,True
2,rf,0.0,0.0,2.0,0.0,0.5,,0.9367064277234439,0.00021185351987584866,0.9609022556390977,True
2,rf,0.0,0.0,2.0,0.2,0.5,,0.7349030470914126,0.0017350225521475249,0.9458646616541353,True
2,rf,0.0,0.0,2.0,0.4,0.5,,0.731019277517101,0.0012255024416649718,0.9300751879699248,True
2,rf,0.0,0.0,2.0,0.6,0.5,,0.7287342416190852,0.001528846744498269,0.9082706766917293,True
2,rf,0.0,0.0,4.0,0.0,0.5,,0.9680524619820228,0.002450501968084051,0.7052631578947368,True
2,rf,0.0,0.0,4.0,0.2,0.5,,0.7521736672508339,0.002630359334533816,0.8218045112781955,True
2,rf,0.0,0.0,4.0,0.4,0.5,,0.7492475549776698,0.0018299157059138427,0.8270676691729323,True
2,rf,0.0,0.0,4.0,0.6,0.5,,0.7492746904856125,0.0032124453366089156,0.7962406015037594,True
2,rf,0.0,0.005,0.0,0.0,0.5,,0.7386579230029963,7.3651010623621e-08,1.0,True
2,rf,0.0,0.005,0.0,0.2,0.5,0.8857430104749922,,,,False
2,rf,0.0,0.005,0.0,0.4,0.5,0.8861918868812877,,,,False
2,rf,0.0,0.005,0.0,0.6,0.5,0.8941299485587827,,,,False
2,rf,0.0,0.005,1.0,0.0,0.5,,0.7142122222850359,0.0037321419954465807,1.0,True
2,rf,0.0,0.005,1.0,0.2,0.5,,0.6449733355946257,0.0038177770793053067,0.9744360902255639,True
2,rf,0.0,0.005,1.0,0.4,0.5,,0.6495192869391524,0.003746782968107043,0.9694235588972431,True
2,rf,0.0,0.005,1.0,0.6,0.5,,0.6497947877211826,0.0037991926855591718,0.9513784461152882,True
2,rf,0.0,0.005,2.0,0.0,0.5,,0.7428254847645429,0.003834806468399732,0.975187969924812,True
2,rf,0.0,0.005,2.0,0.2,0.5,,0.6680724367309251,0.0037491316946320907,0.9659147869674185,True
2,rf,0.0,0.005,2.0,0.4,0.5,,0.661192077939209,0.0036373325487086827,0.9604010025062657,True
2,rf,0.0,0.005,2.0,0.6,0.5,,0.6653460719467843,0.003837669643148356,0.9458646616541353,True
2,rf,0.0,0.005,4.0,0.0,0.5,,0.7574831816383063,0.00389725817921871,0.8533834586466166,True
2,rf,0.0,0.005,4.0,0.2,0.5,,0.6772099421486046,0.004460290298943903,0.8822055137844611,True
2,rf,0.0,0.005,4.0,0.4,0.5,,0.6746181242580136,0.0038404247987939844,0.8671679197994987,True
2,rf,0.0,0.005,4.0,0.6,0.5,,0.6826449582603125,0.0038166868374966967,0.8556390977443609,True
2,rf,0.0,0.015,0.0,0.0,0.5,,0.8344055627791283,6.581640610292538e-07,1.0,True
2,rf,0.0,0.015,0.0,0.2,0.5,,0.66887274577421,0.0010438973579365296,0.9714285714285714,True
2,rf,0.0,0.015,0.0,0.4,0.5,,0.6757487704222964,0.0015112033783561962,0.9518796992481203,True
2,rf,0.0,0.015,0.0,0.6,0.5,,0.6720679518344733,0.002260888674197048,0.9308270676691729,True
2,rf,0.0,0.015,1.0,0.0,0.5,,0.7904652608966023,0.003847883372610994,1.0,True
2,rf,0.0,0.015,1.0,0.2,0.5,,0.7039489701697853,0.00387420504641689,0.9824561403508771,True
2,rf,0.0,0.015,1.0,0.4,0.5,,0.7027305104867432,0.0037446647814536327,0.9664160401002506,True
2,rf,0.0,0.015,1.0,0.6,0.5,,0.7039802513803305,0.0037567660113031476,0.9588972431077695,True
2,rf,0.0,0.015,2.0,0.0,0.5,,0.8274204307761885,0.003661113377359193,0.9714285714285714,True
2,rf,0.0,0.015,2.0,0.2,0.5,,0.7146365914786967,0.003676344599830239,0.9644110275689223,True
2,rf,0.0,0.015,2.0,0.4,0.5,,0.718984679744474,0.0037648717696521228,0.9553884711779449,True
2,rf,0.0,0.015,2.0,0.6,0.5,,0.7150997795239981,0.0038276503461720512,0.9448621553884712,True
2,rf,0.0,0.015,4.0,0.0,0.5,,0.8612504946576969,0.003789308769243993,0.856390977443609,True
2,rf,0.0,0.015,4.0,0.2,0.5,,0.7284670322422597,0.004220445857007649,0.8847117794486216,True
2,rf,0.0,0.015,4.0,0.4,0.5,,0.7428661880264571,0.004385741577449087,0.8571428571428571,True
2,rf,0.0,0.015,4.0,0.6,0.5,,0.7437857802400738,0.004239798252359428,0.8616541353383459,True
2,rf,0.0,0.03,0.0,0.0,0.5,,0.9066764656000905,2.898508236537367e-06,1.0,True
2,rf,0.0,0.03,0.0,0.2,0.5,,0.7198903273220645,0.0012360676175591223,0.9721804511278196,True
2,rf,0.0,0.03,0.0,0.4,0.5,,0.7279105658884052,0.0010668448166162303,0.9624060150375939,True
2,rf,0.0,0.03,0.0,0.6,0.5,,0.7143987789021425,0.0011812137751472385,0.9210526315789473,True
2,rf,0.0,0.03,1.0,0.0,0.5,,0.849024817683306,0.003749465914155037,1.0,True
2,rf,0.0,0.03,1.0,0.2,0.5,,0.737724763035408,0.0038396132045983578,0.9779448621553885,True
2,rf,0.0,0.03,1.0,0.4,0.5,,0.7434006067801082,0.0038926641741992007,0.9619047619047619,True
2,rf,0.0,0.03,1.0,0.6,0.5,,0.7402385663406637,0.003817770291738576,0.956390977443609,True
2,rf,0.0,0.03,2.0,0.0,0.5,,0.8895268245802477,0.003872781422611382,0.9796992481203007,True
2,rf,0.0,0.03,2.0,0.2,0.5,,0.7629758607043926,0.0037165873557547524,0.9598997493734336,True
2,rf,0.0,0.03,2.0,0.4,0.5,,0.7565537904912658,0.0036499742697642112,0.949874686716792,True
2,rf,0.0,0.03,2.0,0.6,0.5,,0.7543377240092712,0.0039024388208790395,0.9403508771929825,True
2,rf,0.0,0.03,4.0,0.0,0.5,,0.9206162021595341,0.004165363197323302,0.8759398496240601,True
2,rf,0.0,0.03,4.0,0.2,0.5,,0.7707094804680875,0.00402067583870469,0.8817042606516291,True
2,rf,0.0,0.03,4.0,0.4,0.5,,0.776039346486517,0.003793263735439867,0.8636591478696742,True
2,rf,0.0,0.03,4.0,0.6,0.5,,0.779336310701566,0.00391505490525712,0.8701754385964913,True
2,rf,0.005,0.0,0.0,0.0,0.5,,0.8464288540901125,9.115141337279198e-07,1.0,True
2,rf,0.005,0.0,0.0,0.2,0.5,,0.6878794731188875,0.0015020316328355765,0.9639097744360903,True
2,rf,0.005,0.0,0.0,0.4,0.5,,0.6814325286901464,0.0015026851876820402,0.9511278195488722,True
2,rf,0.005,0.0,0.0,0.6,0.5,,0.6849420543840805,0.0016127331427597813,0.9338345864661655,True
2,rf,0.005,0.0,1.0,0.0,0.5,,0.8085318559556787,0.003772672932306209,1.0,True
2,rf,0.005,0.0,1.0,0.2,0.5,,0.7060240827632992,0.0038438169328431915,0.9834586466165414,True
2,rf,0.005,0.0,1.0,0.4,0.5,,0.7129768029095295,0.0037749692662112366,0.9694235588972431,True
2,rf,0.005,0.0,1.0,0.6,0.5,,0.7074822394331693,0.0038683068290179534,0.9548872180451128,True
2,rf,0.005,0.0,2.0,0.0,0.5,,0.8508960370851942,0.003690900022767618,0.968421052631579,True
2,rf,0.005,0.0,2.0,0.2,0.5,,0.7193736220249873,0.0037649823295862195,0.9548872180451128,True
2,rf,0.005,0.0,2.0,0.4,0.5,,0.7272851301185295,0.0036716352752297343,0.9578947368421052,True
2,rf,0.005,0.0,2.0,0.6,0.5,,0.7239678142725234,0.0037769549692892035,0.9343358395989975,True
2,rf,0.005,0.0,4.0,0.0,0.5,,0.8710939001639437,0.0039903305657509325,0.8421052631578947,True
2,rf,0.005,0.0,4.0,0.2,0.5,,0.7339563193698531,0.00363338337627761,0.8967418546365915,True
