fold,model,recall_pos,f1_pos,pr_auc,bal_acc,roc_auc,brier
1,logreg,1.0,1.0,1.0,1.0,1.0,0.0033755660221580627
1,svm_rbf,1.0,0.8333333333333334,0.6861904761904761,0.8,0.76,0.16900073959833095
1,rf,0.4,0.4444444444444444,0.7116666666666667,0.5,0.68,0.22328312499999997
1,xgb,0.6,0.5454545454545454,0.8392857142857142,0.5,0.76,0.28829996073382574
2,logreg,0.4,0.5,0.7892857142857141,0.6000000000000001,0.72,0.2652881553790144
2,svm_rbf,0.6,0.6666666666666666,0.7888888888888888,0.7,0.6,0.2324036925383195
2,rf,0.6,0.6666666666666666,0.8,0.7,0.6399999999999999,0.25462562499999997
2,xgb,0.4,0.5,0.7753968253968253,0.6000000000000001,0.6799999999999999,0.27314640585780076
3,logreg,0.75,0.6666666666666666,0.6041666666666666,0.675,0.65,0.2883365883776471
3,svm_rbf,1.0,0.8,0.95,0.8,0.9500000000000001,0.14407125483657607
3,rf,1.0,0.7272727272727273,0.95,0.7,0.9500000000000001,0.17898055555555556
3,xgb,1.0,0.7272727272727273,0.8875,0.7,0.9,0.21731892672558806
4,logreg,0.75,0.75,0.8611111111111112,0.775,0.75,0.19690469813931846
4,svm_rbf,0.75,0.6666666666666666,0.8928571428571428,0.675,0.85,0.20281124908422135
4,rf,0.75,0.6666666666666666,0.8928571428571428,0.675,0.85,0.1950722222222222
4,xgb,0.75,0.6666666666666666,0.8928571428571428,0.675,0.85,0.27732951962259045
5,logreg,0.8,0.8,0.8528571428571428,0.8,0.8400000000000001,0.17116459073731044
5,svm_rbf,0.8,0.7272727272727273,0.925,0.7,0.88,0.1565183895849078
5,rf,0.8,0.7272727272727273,0.9000000000000001,0.7,0.8200000000000001,0.22244312500000002
5,xgb,0.6,0.6,0.8392857142857142,0.6,0.76,0.25663925772931806
