fold,model,recall_pos,f1_pos,pr_auc,bal_acc,roc_auc,brier
1,logreg,1.0,1.0,1.0,1.0,1.0,0.0058869598453457975
1,svm_rbf,1.0,0.8333333333333334,0.71,0.8,0.8,0.16560757128895315
1,rf,0.8,0.7272727272727273,0.7783333333333333,0.7,0.72,0.183688125
1,xgb,0.6,0.6,0.7892857142857141,0.6,0.72,0.22416615904302403
2,logreg,0.4,0.5,0.7392857142857143,0.6000000000000001,0.64,0.2712174260437348
2,svm_rbf,0.6,0.6666666666666666,0.7388888888888889,0.7,0.56,0.23924190276862198
2,rf,0.6,0.6666666666666666,0.6944444444444444,0.7,0.6,0.26685187500000007
2,xgb,0.4,0.5714285714285714,0.731111111111111,0.7,0.6,0.2833466774326339
3,logreg,0.75,0.6666666666666666,0.6041666666666666,0.675,0.65,0.2647191112819208
3,svm_rbf,1.0,0.8,0.8875,0.8,0.9,0.13251126404187802
3,rf,1.0,0.8,0.95,0.8,0.9500000000000001,0.13595555555555558
3,xgb,1.0,0.8888888888888888,0.8041666666666667,0.9,0.8500000000000001,0.13103237964224312
4,logreg,0.75,0.8571428571428571,0.8928571428571428,0.875,0.85,0.1308338120912866
4,svm_rbf,0.75,0.6666666666666666,0.9166666666666666,0.675,0.9,0.18692416373637902
4,rf,0.75,0.6666666666666666,0.8928571428571428,0.675,0.85,0.21996388888888888
4,xgb,0.75,0.6,0.8928571428571428,0.575,0.85,0.28776304887738685
5,logreg,0.8,0.7272727272727273,0.7861904761904761,0.7,0.8,0.20638454227827338
5,svm_rbf,0.8,0.7272727272727273,0.925,0.7,0.88,0.20022016885774016
5,rf,0.8,0.6666666666666666,0.7644444444444445,0.6000000000000001,0.68,0.29382749999999996
5,xgb,0.6,0.5454545454545454,0.7592857142857143,0.5,0.68,0.36495477132328
