fold,model,recall_pos,f1_pos,pr_auc,bal_acc,roc_auc,brier
1,logreg,1.0,1.0,1.0,1.0,1.0,0.008456789596100935
1,svm_rbf,1.0,0.9090909090909091,0.71,0.9,0.8,0.17603375455736453
1,rf,0.6,0.6666666666666666,0.7861904761904761,0.7,0.8,0.19081499999999998
1,xgb,0.6,0.6,0.7783333333333333,0.6,0.72,0.27201888150368736
2,logreg,0.4,0.4444444444444444,0.7453968253968253,0.5,0.64,0.2882817525987533
2,svm_rbf,0.4,0.5,0.7611111111111111,0.6000000000000001,0.64,0.24717170201306785
2,rf,0.6,0.6666666666666666,0.8,0.7,0.6399999999999999,0.26430562500000004
2,xgb,0.4,0.5,0.7753968253968253,0.6000000000000001,0.6799999999999999,0.26747710746055164
3,logreg,0.75,0.6666666666666666,0.6041666666666666,0.675,0.65,0.28760629001381594
3,svm_rbf,1.0,0.8,1.0,0.8,1.0,0.09926147551083092
3,rf,1.0,0.8,0.95,0.8,0.9500000000000001,0.15097569444444445
3,xgb,1.0,0.8,0.6791666666666667,0.8,0.8,0.15278441812712829
4,logreg,0.75,0.8571428571428571,0.875,0.875,0.8,0.1379749673226543
4,svm_rbf,0.75,0.6666666666666666,0.9166666666666666,0.675,0.9,0.20591025816697447
4,rf,0.75,0.6666666666666666,0.875,0.675,0.8,0.20533958333333335
4,xgb,0.75,0.6666666666666666,0.875,0.675,0.8,0.3047735171377537
5,logreg,0.8,0.8,0.7861904761904761,0.8,0.8,0.1773651410886639
5,svm_rbf,0.8,0.7272727272727273,0.925,0.7,0.88,0.1752891068151728
5,rf,0.8,0.7272727272727273,0.7944444444444445,0.7,0.72,0.24096437499999998
5,xgb,0.6,0.6,0.8253968253968254,0.6,0.72,0.29108033126689825
