fold,model,recall_pos,f1_pos,pr_auc,bal_acc,roc_auc,brier
1,logreg,1.0,1.0,1.0,1.0,1.0,0.010396048034627719
1,svm_rbf,1.0,0.9090909090909091,0.71,0.9,0.8,0.17864188787432894
1,rf,0.6,0.6666666666666666,0.7861904761904761,0.7,0.8,0.19078375
1,xgb,0.4,0.4444444444444444,0.7592857142857143,0.5,0.68,0.3520757909548949
2,logreg,0.6,0.6,0.7453968253968253,0.6,0.64,0.30659214924161826
2,svm_rbf,0.4,0.5,0.75,0.6000000000000001,0.6000000000000001,0.2575977318621819
2,rf,0.6,0.6666666666666666,0.6976190476190476,0.7,0.6000000000000001,0.26108499999999996
2,xgb,0.4,0.5,0.7644444444444445,0.6000000000000001,0.68,0.31654754103482324
3,logreg,0.75,0.6666666666666666,0.6041666666666666,0.675,0.65,0.2684309017944023
3,svm_rbf,1.0,0.8888888888888888,1.0,0.9,1.0,0.10334679891736814
3,rf,1.0,0.8,0.8875,0.8,0.9,0.14812430555555553
3,xgb,1.0,0.8,0.6791666666666667,0.8,0.8,0.17358443976907598
4,logreg,0.75,0.8571428571428571,0.875,0.875,0.8,0.1403907300559305
4,svm_rbf,0.75,0.6666666666666666,0.8611111111111112,0.675,0.75,0.18327216625620432
4,rf,0.75,0.6666666666666666,0.875,0.675,0.8,0.20268055555555556
4,xgb,0.75,0.6666666666666666,0.8928571428571428,0.675,0.85,0.3033677836416062
5,logreg,0.8,0.8,0.7861904761904761,0.8,0.8,0.17544891933174672
5,svm_rbf,0.8,0.8,0.925,0.8,0.88,0.17159942944027223
5,rf,0.8,0.7272727272727273,0.7644444444444445,0.7,0.68,0.24399437499999993
5,xgb,0.6,0.6,0.8392857142857142,0.6,0.76,0.2759325528467875
