fold,model,recall_pos,f1_pos,pr_auc,bal_acc,roc_auc,brier
1,logreg,1.0,1.0,1.0,1.0,1.0,0.009299469672526175
1,svm_rbf,1.0,0.7692307692307693,0.6116666666666666,0.7,0.64,0.22510806299404407
1,rf,0.8,0.7272727272727273,0.7416666666666667,0.7,0.7200000000000001,0.18820374999999998
1,xgb,0.4,0.4444444444444444,0.7783333333333333,0.5,0.72,0.24158513820283808
2,logreg,0.4,0.5,0.7753968253968253,0.6000000000000001,0.6799999999999999,0.29336530352818946
2,svm_rbf,0.6,0.6666666666666666,0.7388888888888889,0.7,0.56,0.24379394234768234
2,rf,0.6,0.6666666666666666,0.75,0.7,0.6000000000000001,0.28328312499999997
2,xgb,0.4,0.5,0.7533333333333332,0.6000000000000001,0.64,0.3369109995914776
3,logreg,0.75,0.6666666666666666,0.6041666666666666,0.675,0.65,0.2692194088172769
3,svm_rbf,1.0,0.8,0.95,0.8,0.9500000000000001,0.12399928924851425
3,rf,1.0,0.8,0.95,0.8,0.9500000000000001,0.1658625
3,xgb,1.0,0.8,0.95,0.8,0.9500000000000001,0.20703573309150097
4,logreg,0.75,0.8571428571428571,0.8611111111111112,0.875,0.75,0.1273913086091514
4,svm_rbf,0.75,0.6666666666666666,0.8611111111111112,0.675,0.75,0.2535589158807389
4,rf,0.75,0.6666666666666666,0.875,0.675,0.8,0.20291666666666666
4,xgb,0.75,0.6666666666666666,0.875,0.675,0.8,0.30283993655082053
5,logreg,0.8,0.8,0.8528571428571428,0.8,0.8400000000000001,0.1870004403628095
5,svm_rbf,0.8,0.8,0.8999999999999999,0.8,0.8,0.16841351923808864
5,rf,0.8,0.7272727272727273,0.8444444444444443,0.7,0.76,0.2465925
5,xgb,0.6,0.6,0.8392857142857142,0.6,0.76,0.33305296411384544
