fold,model,recall_pos,f1_pos,pr_auc,bal_acc,roc_auc,brier
1,logreg,1.0,1.0,1.0,1.0,1.0,0.010666057166820626
1,svm_rbf,0.8,0.8,0.71,0.8,0.8,0.1875573632545019
1,rf,0.4,0.5,0.7861904761904761,0.6000000000000001,0.8,0.18523625000000002
1,xgb,0.4,0.4,0.6726190476190477,0.4,0.6000000000000001,0.3235462343449523
2,logreg,0.6,0.6,0.7753968253968253,0.6,0.6799999999999999,0.2742245427724767
2,svm_rbf,0.4,0.5714285714285714,0.7642857142857142,0.7,0.6400000000000001,0.22896429208222827
2,rf,0.6,0.6666666666666666,0.7087301587301587,0.7,0.6599999999999999,0.24605812500000007
2,xgb,0.4,0.5,0.7783333333333333,0.6000000000000001,0.72,0.25850952967623353
3,logreg,0.75,0.6666666666666666,0.8303571428571428,0.675,0.8,0.2535786278664969
3,svm_rbf,1.0,0.8888888888888888,1.0,0.9,1.0,0.17353107423299227
3,rf,1.0,0.8888888888888888,0.95,0.9,0.9500000000000001,0.13519861111111112
3,xgb,1.0,0.8,0.8875,0.8,0.9,0.15328840497991972
4,logreg,0.75,0.8571428571428571,0.875,0.875,0.8,0.15088108719224114
4,svm_rbf,0.75,0.6666666666666666,0.8928571428571428,0.675,0.85,0.18491963734295205
4,rf,0.75,0.6666666666666666,0.8928571428571428,0.675,0.85,0.1965222222222222
4,xgb,0.75,0.6,0.875,0.575,0.8,0.3255860055396864
5,logreg,0.8,0.8,0.8528571428571428,0.8,0.8400000000000001,0.16900619222169566
5,svm_rbf,0.6,0.6666666666666666,0.885,0.7,0.8400000000000001,0.17355563027869744
5,rf,0.6,0.6,0.8444444444444443,0.6,0.76,0.21810000000000002
5,xgb,0.6,0.6666666666666666,0.8392857142857142,0.7,0.76,0.2385093158325716
