fold,model,recall_pos,f1_pos,pr_auc,bal_acc,roc_auc,brier
1,logreg,1.0,1.0,1.0,1.0,1.0,0.010191011379847775
1,svm_rbf,0.8,0.8,0.71,0.8,0.8,0.17558396036298318
1,rf,0.4,0.5,0.81,0.6000000000000001,0.8400000000000001,0.2059125
1,xgb,0.8,0.7272727272727273,0.835,0.7,0.8,0.21174232178627989
2,logreg,0.4,0.5,0.7453968253968253,0.6000000000000001,0.64,0.29401234000253895
2,svm_rbf,0.6,0.6666666666666666,0.8,0.7,0.6399999999999999,0.23269411901164316
2,rf,0.6,0.6666666666666666,0.75,0.7,0.6000000000000001,0.27212312499999997
2,xgb,0.4,0.5,0.7944444444444445,0.6000000000000001,0.72,0.2641292829521092
3,logreg,0.75,0.6666666666666666,0.6041666666666666,0.675,0.65,0.2810358407768746
3,svm_rbf,1.0,0.8,1.0,0.8,1.0,0.12390275630811133
3,rf,1.0,0.8,0.95,0.8,0.9500000000000001,0.16613333333333336
3,xgb,1.0,0.8,1.0,0.8,1.0,0.18386331322302527
4,logreg,0.75,0.8571428571428571,0.8611111111111112,0.875,0.75,0.14220732989963772
4,svm_rbf,0.75,0.6666666666666666,0.9166666666666666,0.675,0.9,0.23158075472399167
4,rf,0.75,0.6666666666666666,0.875,0.675,0.8,0.2092743055555556
4,xgb,0.75,0.6,0.8928571428571428,0.575,0.85,0.31088824572453355
5,logreg,0.8,0.8,0.7861904761904761,0.8,0.8,0.17096289146998128
5,svm_rbf,0.8,0.8,0.925,0.8,0.88,0.19191166632336362
5,rf,0.8,0.7272727272727273,0.8211111111111111,0.7,0.76,0.23829625000000002
5,xgb,0.6,0.6666666666666666,0.8392857142857142,0.7,0.76,0.23810760130137015
